j1k-0206|"些少な問題から<span class=""wrong-kanji"">旦</span>を発して、亀裂が<br>広がり、やがて喫緊の課題となった"|"旦<span class=""rightarrow"">⇒</span>端"|端を発する|"<span class=""boldtype highlight"">端を発する</span><br>　それがきっかけになって物事が始まる。<br>（英）<span lang=""en-US"">to originate with; to stem from</span><br><span class=""boldtype"">端</span><br>　契機。始まり。<br>（英）<span lang=""en-US"">origin; beginning</span><br><span class=""boldtype"">旦</span><br>　夜明け。明け方。朝。<br>（英）<span lang=""en-US"">daybreak; dawn; morning</span><br>"|"<!-- Kanji: 旦 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">旦</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">タン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ダン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あした</div></div>
    </div>
</div>
<!-- Kanji: 端 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">端</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">タン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　はし</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　は</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　はた</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ただ<span class=""graycolor"">しい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はじ<span class=""graycolor"">め</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はな</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲はした</div></div>
    </div>
</div>
"|1
j1k-0021|"些少な問題から端を発して、<span class=""wrong-kanji"">危</span>裂が<br>広がり、やがて喫緊の課題となった"|"危<span class=""rightarrow"">⇒</span>亀"|亀裂|"<span class=""boldtype"">亀裂</span><br>　ひび割れ。裂け目。<br>（英）<span lang=""en-US"">crack; fissure</span><br>"|"<!-- Kanji: 危 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">危</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あぶ<span class=""graycolor"">ない</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あや<span class=""graycolor"">うい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あや<span class=""graycolor"">ぶむ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ただ<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たか<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲あや<span class=""graycolor"">める</span></div></div>
    </div>
</div>
<!-- Kanji: 亀 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">亀</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　キ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△キン</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△キュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">　かめ</div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△あかぎれ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
"|1
j1k-0105|"些少な問題から端を発して、亀裂が<br>広がり、やがて喫<span class=""wrong-kanji"">近</span>の課題となった"|"近<span class=""rightarrow"">⇒</span>緊"|喫緊|"<span class=""boldtype"">喫緊</span><br>　差し迫っていて重要なこと。緊要。<br>（英）<span lang=""en-US"">urgent; pressing</span><br>"|"<!-- Kanji: 近 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">近</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　キン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△コン</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ちか<span class=""graycolor"">い</span></div></div>
    </div>
</div>
<!-- Kanji: 緊 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">緊</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かた<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△し<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ちぢ<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△きび<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0157|"<span class=""wrong-kanji"">徳</span>志家の支援で、古式床しい寺院の<br>屋根が葺き替えられ、中興を迎えた"|"徳<span class=""rightarrow"">⇒</span>篤"|篤志家|"<span class=""boldtype"">篤志家</span><br>　社会奉仕などに熱心な人。<br>（英）<span lang=""en-US"">volunteer; philanthropist</span><br>"|"<!-- Kanji: 徳 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">徳</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
<!-- Kanji: 篤 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">篤</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あつ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
j1k-0067|"篤志家の支援で、古<span class=""wrong-kanji"">識</span>床しい寺院の<br>屋根が葺き替えられ、中興を迎えた"|"識<span class=""rightarrow"">⇒</span>式"|古式床しい|"<span class=""boldtype highlight"">古式床しい</span><br>　作法などが古くからの伝統に基づいていて、古を偲ばせる。<br>（英）<span lang=""en-US"">traditional</span><br><span class=""boldtype"">識</span><br>　物事を見分ける心の働き。<br>（英）<span lang=""en-US"">knowledge; consciousness</span><br>"|"<!-- Kanji: 識 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">識</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　シキ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△シ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△ショク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△し<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△しる<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
<!-- Kanji: 式 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">式</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　シキ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ショク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△のり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△のっと<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△きまり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲ああ</div></div>
    </div>
</div>
"|1
j1k-0073|"篤志家の支援で、古式床しい寺院の<br>屋根が<span class=""wrong-kanji"">拭</span>き替えられ、中興を迎えた"|"拭<span class=""rightarrow"">⇒</span>葺"|葺き替える|"<span class=""boldtype highlight"">葺き替える</span><br>　屋根を新しい材料で葺く。<br>（英）<span lang=""en-US"">to rethatch; to reroof</span><br><span class=""boldtype"">葺く</span><br>　茅・瓦・板などで屋根を覆う。<br>（英）<span lang=""en-US"">to thatch</span><br>"|"<!-- Kanji: 拭 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">拭</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ショク</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△シキ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ふ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ぬぐ<span class=""graycolor"">う</span></div></div>
    </div>
</div>
<!-- Kanji: 葺 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">葺</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">シュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ふ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">つくろ<span class=""graycolor"">う</span></div></div>
    </div>
</div>
"|1
j1k-0111|"篤志家の支援で、古式床しい寺院の<br>屋根が葺き替えられ、中<span class=""wrong-kanji"">貢</span>を迎えた"|"貢<span class=""rightarrow"">⇒</span>興"|中興|"<span class=""boldtype"">中興</span><br>　衰えたものを再び盛んにすること。<br>（英）<span lang=""en-US"">restoration; revival</span><br>"|"<!-- Kanji: 貢 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">貢</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ク</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">みつ<span class=""graycolor"">ぐ</span></div></div>
    </div>
</div>
<!-- Kanji: 興 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">興</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">キョウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おこ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おこ<span class=""graycolor"">す</span></div></div>
    </div>
</div>
"|1
j1k-0065|"<span class=""wrong-kanji"">的</span>出手術が成功して溜飲が下がり、<br>莞爾と笑いながら安堵の息を吐いた"|"的<span class=""rightarrow"">⇒</span>摘・（剔）"|摘出|"<span class=""boldtype"">摘出</span><br>　<ruby><span class=""kun-mnemonic"">摘</span><rt><span class=""kun-rt"">つま</span></rt></ruby>み<ruby><span>出</span><rt><span>だ</span></rt></ruby>すこと。手術で体内の異物などを取り出すこと。<br>（英）<span lang=""en-US"">extraction; surgical removal</span><br>"|"<!-- Kanji: 的 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">的</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テキ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　まと</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あき<span class=""graycolor"">らか</span></div></div>
    </div>
</div>
<!-- Kanji: 摘 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">摘</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テキ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つま<span class=""graycolor"">む</span></div></div>
    </div>
</div>
<!-- Kanji: 剔 -->
<div class=""css-table kanji-jisho jisho-1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">剔</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div style=""flex: 1 1 20em; padding-left: 1px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テキ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">テイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">えぐ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">のぞ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">そ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0220|"摘出手術が成功して<span class=""wrong-kanji"">流</span>飲が下がり、<br>莞爾と笑いながら安堵の息を吐いた"|"流<span class=""rightarrow"">⇒</span>溜"|溜飲|"<span class=""boldtype"">溜飲が下がる</span><br>　胸をすっきりさせる。<br>（英）<span lang=""en-US"">to have one's thirst quenched</span><br><span class=""boldtype highlight"">溜飲</span><br>　酸性の胃液が喉に上がってくること。胸やけ。<br>（英）<span lang=""en-US"">acid reflux</span><br>"|"<!-- Kanji: 流 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">流</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">リュウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ル</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">なが<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">なが<span class=""graycolor"">す</span></div></div>
    </div>
</div>
<!-- Kanji: 溜 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">溜</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">リュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">したた<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">た<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">た<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ため</div></div>
    </div>
</div>
"|1
j1k-0137|"摘出手術が成功して溜飲が下がり、<br><span class=""wrong-kanji"">寛</span>爾と笑いながら安堵の息を吐いた"|"寛<span class=""rightarrow"">⇒</span>莞"|莞爾|"<span class=""boldtype"">莞爾</span><br>　にっこりと微笑むさま。<br>（英）<span lang=""en-US"">with a smile</span><br>"|"<!-- Kanji: 寛 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">寛</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△くつろ<span class=""graycolor"">ぐ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひろ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ゆる<span class=""graycolor"">やか</span></div></div>
    </div>
</div>
<!-- Kanji: 莞 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">莞</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">い</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">むしろ</div></div>
    </div>
</div>
"|1
j1k-0025|"摘出手術が成功して溜飲が下がり、<br>莞爾と笑いながら安<span class=""wrong-kanji"">度</span>の息を吐いた"|"度<span class=""rightarrow"">⇒</span>堵"|安堵|"<span class=""boldtype"">安堵</span><br>　心が落ち着くこと。安心すること。<br>（英）<span lang=""en-US"">relief; reassurance</span><br>"|"<!-- Kanji: 度 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">度</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div style=""flex: 1 1 20.0em; padding-left: 1.0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ド</div></div>
        <div style=""flex: 1 1 20.0em; padding-left: 1.0px"" class=""css-cell"" align=""center""><div class=""table-reading"">ト</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">タク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　たび</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△めもり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△のり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△わた<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△はか<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 堵 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">堵</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ト</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かき</div></div>
    </div>
</div>
"|1
j1k-0098|"つまりは<span class=""wrong-kanji"">婆</span>齢を重ねて隠栖の生活を<br>送りながらも、煩悩に耽溺している"|"婆<span class=""rightarrow"">⇒</span>馬"|馬齢|"<span class=""boldtype"">馬齢</span><br>　自分の年齢の謙称。「犬馬の<ruby>齢<rt>よわい</rt></ruby>」から。<br>（英）<span lang=""en-US"">one's age</span><br>"|"<!-- Kanji: 婆 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">婆</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">バ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ばば</div></div>
    </div>
</div>
<!-- Kanji: 馬 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">馬</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　バ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△マ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△メ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">うま</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ま</div></div>
    </div>
</div>
"|1
j1k-0032|"つまりは馬齢を重ねて<span class=""wrong-kanji"">陰</span>栖の生活を<br>送りながらも、煩悩に耽溺している"|"陰<span class=""rightarrow"">⇒</span>隠"|隠栖|"<span class=""boldtype"">隠棲・隠栖</span><br>　俗世間から離れて静かに暮らすこと。<br>（英）<span lang=""en-US"">living in seclusion</span><br>"|"<!-- Kanji: 陰 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">陰</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　イン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△オン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△アン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　かげ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　かげ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△くら<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひそ<span class=""graycolor"">か</span></div></div>
    </div>
</div>
<!-- Kanji: 隠 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">隠</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　イン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△オン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かく<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かく<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|1
j1k-0089|"つまりは馬齢を重ねて隠栖の生活を<br>送りながらも、<span class=""wrong-kanji"">凡</span>悩に耽溺している"|"凡<span class=""rightarrow"">⇒</span>煩"|煩悩|"<span class=""boldtype"">煩悩</span><br>　人間の心身を悩ませ苦しめる、一切の妄念・欲望。<br>（英）<span lang=""en-US"">worldly desires that cause only suffering</span><br>"|"<!-- Kanji: 凡 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">凡</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ボン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ハン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△すべ<span class=""graycolor"">て</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△およ<span class=""graycolor"">そ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△なみ</div></div>
    </div>
</div>
<!-- Kanji: 煩 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">煩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ハン</div></div>
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ボン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　わずら<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　わずら<span class=""graycolor"">わす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うるさ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
