#separator:Pipe
#html:true
#notetype:kanken_hyougai
#deck:漢字検定 準1級 問題集::㈡ 表外の読み
j1k-0021|諾|"上司の指示に<span class=""underline-kunyomi"">諾</span>う"|"うべな<span class=""graycolor"">う</span>"|訓読み|"<span class=""boldtype"">諾う</span><br>　良いとして頷く。承知する。<br>（英）<span lang=""en-US"">to affirm; to assent</span><br>"|"<!-- Kanji: 諾 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">諾</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ダク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△うべな<span class=""graycolor"">う</span></div></div>
    </div>
</div>
"|3
j1k-0035|扱|"先輩に容赦なく<span class=""underline-kunyomi"">扱</span>かれた"|"しご<span class=""graycolor"">く</span>"|訓読み|"<span class=""boldtype"">扱く</span><br>　手で擦ったりして離し落とす。また、厳しく訓練する。<br>（英）<span lang=""en-US"">to stroke; to train harshly</span><br>"|"<!-- Kanji: 扱 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">扱</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△キュウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ソウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あつか<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△こ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△しご<span class=""graycolor"">く</span></div></div>
    </div>
</div>
"|3
j1k-0022|労|"部下の努力を<span class=""underline-kunyomi"">労</span>うのも上司の役目だ"|"ねぎら<span class=""graycolor"">う</span>"|訓読み|"<span class=""boldtype"">労う</span><br>　苦労や骨折りに感謝する。<br>（英）<span lang=""en-US"">to recognize one's hard work</span><br>"|"<!-- Kanji: 労 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">労</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ロウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はたら<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つか<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△ねぎら<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いたわ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|3
j1k-0003|集|"灯りに<span class=""underline-kunyomi"">集</span>く虫の声を聴く"|"すだ<span class=""graycolor"">く</span>"|訓読み|"<span class=""boldtype"">集く</span><br>　群がる。虫などが群がって鳴く。<br>（英）<span lang=""en-US"">to swarm; to chirp</span><br>"|"<!-- Kanji: 集 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">集</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">シュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あつ<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あつ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つど<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△すだ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たか<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|4
j1k-0053|予|"<span class=""underline-kunyomi"">予</span>てからの夢が叶った"|"かね<span class=""graycolor"">て</span>"|訓読み|"<span class=""boldtype"">予て</span><br>　以前から。前もって。<br>（英）<span lang=""en-US"">previously; already</span><br>"|"<!-- Kanji: 予 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">予</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ヨ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△かね<span class=""graycolor"">て</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あらかじ<span class=""graycolor"">め</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲あた<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲ゆる<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲われ</div></div>
    </div>
</div>
"|2
j1k-0036|強|"古いながら<span class=""underline-kunyomi"">強</span>かな造りの家だ"|"したた<span class=""graycolor"">か</span>"|訓読み|"<span class=""boldtype"">強か</span><br>　圧力になかなか屈しないさま。しっかりしているさま。また、ひどく。たくさん。<br>（英）<span lang=""en-US"">resilient; tough; heavily</span><br>"|"<!-- Kanji: 強 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">強</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">キョウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ゴウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つよ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つよ<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つよ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　し<span class=""graycolor"">いる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つと<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△こわ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△したた<span class=""graycolor"">か</span></div></div>
    </div>
</div>
"|3
j1k-0037|番|"弓と直角に矢を<span class=""underline-kunyomi"">番</span>える"|"つが<span class=""graycolor"">える</span>"|訓読み|"<span class=""boldtype"">番える</span><br>　弓に矢を宛てがう。<br>（英）<span lang=""en-US"">to nock an arrow</span><br>"|"<!-- Kanji: 番 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">番</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　バン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ハ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ハン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つが<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つが<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△つが<span class=""graycolor"">える</span></div></div>
    </div>
</div>
"|3
j1k-0107|購|"本を<span class=""underline-kunyomi"">購</span>うために財布の底を叩く"|"あがな<span class=""graycolor"">う</span>"|訓読み|"<span class=""boldtype"">購う</span><br>　買い求める。<br>（英）<span lang=""en-US"">to purchase; to pay for</span><br>"|"<!-- Kanji: 購 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">購</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△あがな<span class=""graycolor"">う</span></div></div>
    </div>
</div>
"|1
j1k-0002|緒|"解決の<span class=""underline-kunyomi"">緒</span>となる問題だ"|いとぐち|訓読み|"<span class=""boldtype"">緒（糸口）</span><br>　物事の始まり。発端。きっかけ。<br>（英）<span lang=""en-US"">the first step; clue</span><br>"|"<!-- Kanji: 緒 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">緒</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ショ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">チョ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　お</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△いとぐち</div></div>
    </div>
</div>
"|4
j1k-0008|剰|"雨が降り<span class=""underline-kunyomi"">剰</span>え風も強くなってきた"|"あまつさ<span class=""graycolor"">え</span>"|訓読み|"<span class=""boldtype"">剰え</span><br>　そのうえ。おまけに。<br>（英）<span lang=""en-US"">moreover; in addition</span><br>"|"<!-- Kanji: 剰 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">剰</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ジョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あま<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あま<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△あまつさ<span class=""graycolor"">え</span></div></div>
    </div>
</div>
"|4
j1k-0014|泥|"雲が暮れ<span class=""underline-kunyomi"">泥</span>む空にたゆとった"|"なず<span class=""graycolor"">む</span>"|訓読み|"<span class=""boldtype"">暮れ泥む</span><br>　日が暮れそうで、なかなか暮れないでいる。<br>（英）<span lang=""en-US"">lingering twilight</span><br><span class=""boldtype"">泥む</span><br>　執着する。とどこおる。<br>（英）<span lang=""en-US"">to cling to; to adhere to; to linger</span><br>"|"<!-- Kanji: 泥 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">泥</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">デイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　どろ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△なず<span class=""graycolor"">む</span></div></div>
    </div>
</div>
"|4
j1k-0070|凝|"全身に<span class=""underline-kunyomi"">凝</span>りが溜まっていた"|"しこ<span class=""graycolor"">り</span>"|訓読み|"<span class=""boldtype"">凝り</span><br>　筋肉が固くなること。また、わだかまり。<br>（英）<span lang=""en-US"">stiffness; lump; lingering discomfort</span><br>"|"<!-- Kanji: 凝 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">凝</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ギョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こ<span class=""graycolor"">らす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△しこ<span class=""graycolor"">り</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲こご<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|2
j1k-0030|掌|"委員会の議事進行を<span class=""underline-kunyomi"">掌</span>る"|"つかさど<span class=""graycolor"">る</span>"|訓読み|"<span class=""boldtype"">掌る</span><br>　担当する。支配する。<br>（英）<span lang=""en-US"">to administer; to govern</span><br>"|"<!-- Kanji: 掌 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">掌</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たなごころ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△つかさど<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△にな<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲てのひら</div></div>
    </div>
</div>
"|3
j1k-0019|殿|"総大将が<span class=""underline-kunyomi"">殿</span>を務める"|しんがり|訓読み|"<span class=""boldtype"">殿を務める</span><br>　軍隊が退却する際に、最後列で敵の追撃を防ぐ役割を果たす。<br>（英）<span lang=""en-US"">to cover the rear</span><br><span class=""boldtype"">殿</span><br>　列や順番などの最後尾。<br>（英）<span lang=""en-US"">rearguard</span><br>"|"<!-- Kanji: 殿 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">殿</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">デン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">テン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　との</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　どの</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△しんがり</div></div>
    </div>
</div>
"|3
j1k-0011|与|"日常の法律相談に<span class=""underline-kunyomi"">与</span>る"|"あずか<span class=""graycolor"">る</span>"|訓読み|"<span class=""boldtype"">与る</span><br>　参加する。かかわる。<br>（英）<span lang=""en-US"">to participate in</span><br>"|"<!-- Kanji: 与 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">与</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ヨ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あた<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△くみ<span class=""graycolor"">する</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△あずか<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|4
