j1k-0171|猟|渉猟|猟官|"独学して群書を渉<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>する。<br><span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>官運動を盛んに行う。"|"しん&nbsp;・&nbsp;ふ&nbsp;・&nbsp;<span class=""rightanswer"">りょう</span>"|"<span class=""boldtype"">渉猟</span><br>　広い範囲を探し歩くこと。転じて、多くの書物を読み<ruby>漁<rt>あさ</rt></ruby>ること。<br>（英）<span lang=""en-US"">searching far and wide; reading extensively</span><br><span class=""boldtype"">猟官</span><br>　官職を得ようと狙って多くの者が争うこと。<br>（英）<span lang=""en-US"">office-seeking</span><br>"|"<!-- Kanji: 猟 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">猟</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">リョウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△か<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△か<span class=""graycolor"">り</span></div></div>
    </div>
</div>
"|1
j1k-0160|憶・臆|憶説|憶測|"根拠もない<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>説に過ぎない。<br>様々な<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>測が飛び交っている。"|"いん&nbsp;・&nbsp;<span class=""rightanswer"">おく</span>&nbsp;・&nbsp;はん"|"<span class=""boldtype"">憶説・臆説</span><br>　推測や仮定に基づく意見。仮説。<br>（英）<span lang=""en-US"">hypothesis; conjecture</span><br><span class=""boldtype"">憶測・臆測</span><br>　根拠もなく、いい加減に推測をすること。また、その推測。当て推量。<br>（英）<span lang=""en-US"">speculation</span><br>"|"<!-- Kanji: 憶 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">憶</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おも<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おぼ<span class=""graycolor"">える</span></div></div>
    </div>
</div>
<!-- Kanji: 臆 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">臆</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おしはか<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おく<span class=""graycolor"">する</span></div></div>
    </div>
</div>
"|1
j1k-0164|汗|汗馬|冷汗三斗|"<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>馬に鞭を上げて駆けつける。<br>まことに冷<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>三斗の思いをした。"|"<span class=""rightanswer"">かん</span>&nbsp;・&nbsp;ご&nbsp;・&nbsp;しょく"|"<span class=""boldtype"">汗馬</span><br>　走って<ruby><span class=""kun-mnemonic"">汗</span><rt><span class=""kun-rt"">あせ</span></rt></ruby>をかいた<ruby><span>馬</span><rt><span>うま</span></rt></ruby>。また、駿馬。<br>（英）<span lang=""en-US"">sweating horse; swift horse</span><br><span class=""boldtype"">冷汗三斗</span><br>　恥ずかしい思いをするたとえ。<br>（英）<span lang=""en-US"">breaking into a cold sweat</span><br>"|"<!-- Kanji: 汗 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">汗</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あせ</div></div>
    </div>
</div>
"|1
j1k-0161|尽|尽日|蕩尽|"<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>日碁盤の音が絶えなかった。<br>財産の殆どを蕩<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>してしまった。"|"<span class=""rightanswer"">じん</span>&nbsp;・&nbsp;ぜつ&nbsp;・&nbsp;はん"|"<span class=""boldtype"">尽日</span><br>　一日中。終日。<br>（英）<span lang=""en-US"">all day long</span><br><span class=""boldtype"">蕩尽</span><br>　財産を使い果たすこと。<br>（英）<span lang=""en-US"">squandering one's fortune</span><br>"|"<!-- Kanji: 尽 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">尽</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ジン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">くす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">きる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">かす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ことごと<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲すが<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|1
j1k-0176|俗|俗耳|俗臭|"<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>耳に入りやすい例をあげた。<br>書家の<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>臭が生臭く感じられた。"|"ぞう&nbsp;・&nbsp;<span class=""rightanswer"">ぞく</span>&nbsp;・&nbsp;りょう"|"<span class=""boldtype"">俗耳</span><br>　世間一般の人々の耳。俗人の耳。<br>（英）<span lang=""en-US"">attention of the masses</span><br><span class=""boldtype"">俗臭</span><br>　富や名誉などに執着する世俗的な気風。俗気。<br>（英）<span lang=""en-US"">vulgarity; base desires</span><br>"|"<!-- Kanji: 俗 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">俗</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゾク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△なら<span class=""graycolor"">わし</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いや<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0193|途|壮途|途絶|"南極探検の壮<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>に就く。<br>金星への通信は<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>絶されていた。"|"きょう&nbsp;・&nbsp;<span class=""rightanswer"">と</span>&nbsp;・&nbsp;らつ"|"<span class=""boldtype"">壮途</span><br>　勇ましく出発すること。また、そのような<ruby>首途<rt>かどで</rt></ruby>。<br>（英）<span lang=""en-US"">ambitious undertaking</span><br><span class=""boldtype"">杜絶（途絶）</span><br>　途切れて絶えること。とだえること。<br>（英）<span lang=""en-US"">stoppage; interruption; suspension</span><br>"|"<!-- Kanji: 途 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">途</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ト</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ズ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△みち</div></div>
    </div>
</div>
"|1
j1k-0169|猛|猛省|猛追|"己の無責任さを<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>省する。<br>敵が<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>追してきた。"|"ちゅう&nbsp;・&nbsp;ふく&nbsp;・&nbsp;<span class=""rightanswer"">もう</span>"|"<span class=""boldtype"">猛省</span><br>　強く反省すること。<br>（英）<span lang=""en-US"">serious reflection</span><br><span class=""boldtype"">猛追</span><br>　激しく追いかけること。<br>（英）<span lang=""en-US"">hot pursuit</span><br>"|"<!-- Kanji: 猛 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">猛</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">モウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たけ<span class=""graycolor"">し</span></div></div>
    </div>
</div>
"|1
j1k-0183|涙|紅涙|声涙|"読者の紅<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>を絞る。<br>声<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>俱に下る演技が終わった。"|"ぎょ&nbsp;・&nbsp;そ&nbsp;・&nbsp;<span class=""rightanswer"">るい</span>"|"<span class=""boldtype"">紅涙</span><br>　悲嘆にくれて流す涙。特に、女性の流す涙。<br>（英）<span lang=""en-US"">bitter tears</span><br><span class=""boldtype"">声涙</span><br>　<ruby><span>声</span><rt><span>こえ</span></rt></ruby>と<ruby><span class=""kun-mnemonic"">涙</span><rt><span class=""kun-rt"">なみだ</span></rt></ruby>。涙を流しながら話すさま。<br>（英）<span lang=""en-US"">tearful voice</span><br>"|"<!-- Kanji: 涙 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">涙</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ルイ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">なみだ</div></div>
    </div>
</div>
"|1
j1k-0166|厚|厚誼|深厚|"この<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>誼を無にしてはすまない。<br>深<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>なる尊敬を捧げる。"|"<span class=""rightanswer"">こう</span>&nbsp;・&nbsp;たい&nbsp;・&nbsp;ふ"|"<span class=""boldtype"">厚誼</span><br>　<ruby><span class=""kun-mnemonic"">厚</span><rt><span class=""kun-rt"">あつ</span></rt></ruby>い<ruby><span>誼</span><rt><span>よしみ</span></rt></ruby>。<br>（英）<span lang=""en-US"">kindness</span><br><span class=""boldtype"">深厚</span><br>　心情が極めて深く厚いこと。また、そのさま。<br>（英）<span lang=""en-US"">benevolent; sincere</span><br>"|"<!-- Kanji: 厚 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">厚</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あつ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
j1k-0186|恩|恩寵|忘恩|"神の特別の<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>寵を受けた。<br>娘の忘<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>は永いこと悲しませた。"|"<span class=""rightanswer"">おん</span>&nbsp;・&nbsp;てん&nbsp;・&nbsp;れい"|"<span class=""boldtype"">恩寵</span><br>　神や主君などのめぐみ・いつくしみ。<br>（英）<span lang=""en-US"">grace; favor</span><br><span class=""boldtype"">忘恩</span><br>　受けた恩を忘れること。恩知らず。<br>（英）<span lang=""en-US"">ungratefulness</span><br>"|"<!-- Kanji: 恩 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">恩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△めぐ<span class=""graycolor"">み</span></div></div>
    </div>
</div>
"|1
j1k-0181|供|供応|供託|"宴を開いて将士を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>応する。<br>営業保証<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>託を行う。"|"<span class=""rightanswer"">きょう</span>&nbsp;・&nbsp;せつ&nbsp;・&nbsp;ちょく"|"<span class=""boldtype"">供応</span><br>　飲食を供して人をもてなすこと。<br>（英）<span lang=""en-US"">entertaining with food and drink</span><br><span class=""boldtype"">供託</span><br>　約束の履行担保として、金銭などを一定の者に寄託すること。<br>（英）<span lang=""en-US"">deposit</span><br>"|"<!-- Kanji: 供 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">供</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">そな<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">とも</div></div>
    </div>
</div>
"|1
j1k-0165|劇|劇的|繁劇|"初戦は<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>的な展開となった。<br>繁<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>な生活からやっと逃れた。"|"<span class=""rightanswer"">げき</span>&nbsp;・&nbsp;しゅく&nbsp;・&nbsp;らつ"|"<span class=""boldtype"">劇的</span><br>　劇を見ているように、強い印象を与えるさま。程度が甚だしいさま。<br>（英）<span lang=""en-US"">dramatic</span><br><span class=""boldtype"">繁劇</span><br>　極めて忙しいこと。また、そのさま。<br>（英）<span lang=""en-US"">very busy</span><br>"|"<!-- Kanji: 劇 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">劇</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゲキ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はげ<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0177|権|強権|権高|"強<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>をもって改革を行った。<br>妙に<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>高な人物に見えた。"|"<span class=""rightanswer"">けん</span>&nbsp;・&nbsp;ざ&nbsp;・&nbsp;とう"|"<span class=""boldtype"">強権</span><br>　強力な権力。<br>（英）<span lang=""en-US"">iron fist</span><br><span class=""boldtype"">権高・見高</span><br>　高慢な態度を取ること。また、そのさま。<br>（英）<span lang=""en-US"">pride; haughtiness</span><br>"|"<!-- Kanji: 権 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">権</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ケン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ゴン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おもり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はか<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いきお<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かり</div></div>
    </div>
</div>
"|1
j1k-0194|骨|気骨|叛骨|"気<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>あふれる人物だった。<br>その叛<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>精神に惹かれた。"|"<span class=""rightanswer"">こつ</span>&nbsp;・&nbsp;しゅん&nbsp;・&nbsp;ぞう"|"<span class=""boldtype"">気骨</span><br>　信念を曲げない強い気性。<br>（英）<span lang=""en-US"">backbone; grit</span><br><span class=""boldtype"">叛骨（反骨）</span><br>　権勢に抵抗する気骨。<br>（英）<span lang=""en-US"">rebellious spirit</span><br>"|"<!-- Kanji: 骨 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">骨</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コツ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ほね</div></div>
    </div>
</div>
"|1
j1k-0159|陣|陣没|布陣|"進軍の途上で<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>没した。<br>極めて守備力の高い布<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>だ。"|"<span class=""rightanswer"">じん</span>&nbsp;・&nbsp;た&nbsp;・&nbsp;ど"|"<span class=""boldtype"">陣没</span><br>　戦地で死ぬこと。<br>（英）<span lang=""en-US"">death in battle</span><br><span class=""boldtype"">布陣</span><br>　戦いの陣を構えること。また、その陣容。<br>（英）<span lang=""en-US"">battle formation</span><br>"|"<!-- Kanji: 陣 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">陣</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ジン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△チン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△じんだて</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひとしき<span class=""graycolor"">り</span></div></div>
    </div>
</div>
"|1
j1k-0179|納|笑納|納采|"ご笑<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>いただければ幸いです。<br><span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>采を寿ぐ宴会が開かれた。"|"おく&nbsp;・&nbsp;<span class=""rightanswer"">のう</span>&nbsp;・&nbsp;ゆう"|"<span class=""boldtype"">笑納</span><br>　<ruby><span>笑</span><rt><span>わら</span></rt></ruby>って<ruby><span class=""kun-mnemonic"">納</span><rt><span class=""kun-rt"">おさ</span></rt></ruby>めること。他人に贈り物をする時に用いる言葉。<br>（英）<span lang=""en-US"">please accept this gift</span><br><span class=""boldtype"">納采</span><br>　結納を取り交わすこと。<br>（英）<span lang=""en-US"">exchanging betrothal gifts</span><br>"|"<!-- Kanji: 納 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">納</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ノウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ナッ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ナ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ナン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　おさ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　おさ<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△い<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|1
j1k-0026|狂|狂騒|酔狂|"人々を混乱と<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>騒に陥れた。<br>ずいぶん酔<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>な話だ。"|"<span class=""rightanswer"">きょう</span>&nbsp;・&nbsp;すう&nbsp;・&nbsp;と"|"<span class=""boldtype"">狂騒</span><br>　<ruby><span class=""kun-mnemonic"">狂</span><rt><span class=""kun-rt"">くる</span></rt></ruby>ったように<ruby><span>騒</span><rt><span>さわ</span></rt></ruby>ぐこと。<br>（英）<span lang=""en-US"">mania</span><br><span class=""boldtype"">酔狂・酔興</span><br>　好奇心から人と異なる行動をとること。物好き。<br>（英）<span lang=""en-US"">eccentric</span><br>"|"<!-- Kanji: 狂 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">狂</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　くる<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　くる<span class=""graycolor"">おしい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ふ<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|2
j1k-0191|欲|胴欲|欲得|"胴<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>に基づく妄信の行動だ。<br><span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>得からの判断だった。"|"が&nbsp;・&nbsp;ち&nbsp;・&nbsp;<span class=""rightanswer"">よく</span>"|"<span class=""boldtype"">胴慾（胴欲）</span><br>　欲が深くて非道なこと。「<ruby>貪<rt>どん</rt></ruby><ruby>欲<rt>よく</rt></ruby>」が転じた語。<br>（英）<span lang=""en-US"">avarice; greed</span><br><span class=""boldtype"">欲得</span><br>　利益を得ようとすること。また、その心。<br>（英）<span lang=""en-US"">selfishness</span><br>"|"<!-- Kanji: 欲 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">欲</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ヨク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ほっ<span class=""graycolor"">する</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ほ<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0184|幹|才幹|軀幹|"文武に才<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>を有する。<br>巨大なる軀<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>の持ち主である。"|"<span class=""rightanswer"">かん</span>&nbsp;・&nbsp;らい&nbsp;・&nbsp;わく"|"<span class=""boldtype"">才幹</span><br>　才能。腕前。<br>（英）<span lang=""en-US"">ability</span><br><span class=""boldtype"">軀幹</span><br>　からだ。<br>（英）<span lang=""en-US"">physique</span><br>"|"<!-- Kanji: 幹 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">幹</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　みき</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△わざ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲から</div></div>
    </div>
</div>
"|1
