j1k-0035|許|"それで下宿に居て芋<span class=""underline-kunyomi"">許</span>り食って黄色くなっていろなんて、教育者はつらいものだ。"|"ばか<span class=""graycolor"">り</span>"|夏目漱石|「坊っちゃん」|訓読み|"<span class=""boldtype"">許り</span><br>　だけ。のみ。<br>（英）<span lang=""en-US"">just; only; nothing but</span><br>"|"<!-- Kanji: 許 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">許</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　キョ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△コ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ゆる<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△ばか<span class=""graycolor"">り</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△もと</div></div>
    </div>
</div>
"|2
j1k-0010|偶|"而して其<span class=""underline-kunyomi"">偶</span>風を採り俗を察するの目的を以て地方を巡視することあるも、村吏之が前に導きて県官之が後に従う。"|たまたま|末広重恭|「民情の如何を知れ」|訓読み|"<span class=""boldtype"">偶・適</span><br>　偶然に。ちょうど。<br>（英）<span lang=""en-US"">by chance; unexpectedly</span><br>"|"<!-- Kanji: 偶 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">偶</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">グウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たぐい</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△たまたま</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひとがた</div></div>
    </div>
</div>
"|3
j1k-0012|尤|"化学に於いて親和力と称する者あり。亦引力なり。<ruby>但<rt>ただ</rt></ruby>物質に因りて<span class=""underline-kunyomi"">尤</span>も相親しむ者と<ruby>否<rt>しか</rt></ruby>らざる者とあるのみ。"|"もっと<span class=""graycolor"">も</span>"|津田真道|「唯物論」|訓読み|"<span class=""boldtype"">尤も</span><br>　当然。まったく。<br>（英）<span lang=""en-US"">for good reason; naturally</span><br>"|"<!-- Kanji: 尤 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">尤</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ユウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">とが<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">もっと<span class=""graycolor"">も</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すぐ<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|3
j1k-0016|蓋|"乃ち雌雄相愛し、雄々相嚙み、雌々相忌む。人に於いても亦然り。<span class=""underline-kunyomi"">蓋</span>し動物遺伝の性なり。"|"けだ<span class=""graycolor"">し</span>"|津田真道|「唯物論」|訓読み|"<span class=""boldtype"">蓋し</span><br>　思うに。おろさく。<br>（英）<span lang=""en-US"">perhaps; possibly</span><br>"|"<!-- Kanji: 蓋 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">蓋</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ガイ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ふた</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おお<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おお<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△けだ<span class=""graycolor"">し</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かさ</div></div>
    </div>
</div>
"|3
j1k-0014|掩|"さて巻を<span class=""underline-kunyomi"">掩</span>うてこれらの人物が如何に小生の心緒を攪動せしやと諦観仕り候えば、<ruby>寸<rt>すん</rt></ruby><ruby>毫<rt>ごう</rt></ruby>も高尚だの優美だのと申す方向に導きし。"|"おお<span class=""graycolor"">う</span>"|夏目漱石|「明治二十四年正岡子規宛書簡」|訓読み|"<span class=""boldtype"">掩う</span><br>　物を保護するために、上から被せる。<br>（英）<span lang=""en-US"">to cover; to conceal</span><br>"|"<!-- Kanji: 掩 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">掩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">エン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かば<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たちま<span class=""graycolor"">ち</span></div></div>
    </div>
</div>
"|3
j1k-0009|頻|"膝の<span class=""underline-kunyomi"">頻</span>りに戦かれて立つに堪えねば、椅子を<ruby>握<rt>つか</rt></ruby>まんとせしまでは覚えしが、そのままに地に倒れぬ。"|"しき<span class=""graycolor"">りに</span>"|森鷗外|「舞姫」|訓読み|"<span class=""boldtype"">頻りに（仕切りに）</span><br>　しばしば。なんども。<br>（英）<span lang=""en-US"">frequently; repeatedly</span><br>"|"<!-- Kanji: 頻 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">頻</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ヒン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ビン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△しき<span class=""graycolor"">りに</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲しき<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|3
j1k-0018|微|"彼らの戯れは無邪気というも中々に、罪を辱むるものなり。彼らの笑いは<span class=""underline-kunyomi"">微</span>かなりといえども、萎えたる霊魂を蘇生せしむ。"|"かす<span class=""graycolor"">か</span>"|新渡戸稲造|「武士道の山」|訓読み|"<span class=""boldtype"">微か</span><br>　ぼんやりとした。ほのか。<br>（英）<span lang=""en-US"">faint; dim; weak</span><br>"|"<!-- Kanji: 微 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">微</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ビ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ミ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△かす<span class=""graycolor"">か</span></div></div>
    </div>
</div>
"|3
j1k-0013|愈|"<span class=""underline-kunyomi"">愈</span>驚いた太常は溜め息を吐かぬばかりになって、「して君の此の定鼎は<ruby>何様<rt>どう</rt></ruby>いうところからの伝来である」と問うた。"|いよいよ|幸田露伴|「骨董」|訓読み|"<span class=""boldtype"">愈</span><br>　ますます。とうとう。ついに。<br>（英）<span lang=""en-US"">more and more; at last</span><br>"|"<!-- Kanji: 愈 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">愈</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ユ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">いよいよ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">い<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">い<span class=""graycolor"">やす</span></div></div>
    </div>
</div>
"|3
j1k-0017|窃|"而して是或いは閣下自ら<span class=""underline-kunyomi"">窃</span>かに誇る所ならんも知るべからずと<ruby>雖<rt>いえど</rt></ruby>も、是一片道義を重んじ品格を尊ぶ社会の寛容すること能わざる所なり。"|"ひそ<span class=""graycolor"">かに</span>"|木下尚江|「新聞論説集」|訓読み|"<span class=""boldtype"">窃かに</span><br>　こっそりと。<br>（英）<span lang=""en-US"">stealthily; secretly</span><br>"|"<!-- Kanji: 窃 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">窃</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">セツ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ぬす<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△ひそ<span class=""graycolor"">かに</span></div></div>
    </div>
</div>
"|3
j1k-0015|窺|"外来の宗教や哲学の影響を受けて漸々に変わって行く様子が<span class=""underline-kunyomi"">窺</span>われるのである。"|"うかが<span class=""graycolor"">う</span>"|寺田寅彦|「俳諧の本質的概論」|訓読み|"<span class=""boldtype"">窺う</span><br>　そっと様子を探る。また、察知する。<br>（英）<span lang=""en-US"">to peek; to await; to infer</span><br>"|"<!-- Kanji: 窺 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">窺</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">キ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">うかが<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">のぞ<span class=""graycolor"">く</span></div></div>
    </div>
</div>
"|3
j1k-0128|抽斗|"おれは一皿の芋を平げて、机の<span class=""underline-kunyomi"">抽斗</span>から生卵を二つ出して、茶碗の縁でたたき割って、漸く凌いだ。"|ひきだし|夏目漱石|「坊っちゃん」|熟字訓・当て字|"<span class=""boldtype"">抽斗（引き出し）</span><br>　抜き差しができるように作られた箱。<br>（英）<span lang=""en-US"">drawer​</span><br><div class=""photo""><div class=""polaroid""><img src=""drawer_hikidashi.jpg""><div class=""caption"">作者：<a href=""https://www.flickr.com/photos/prelude-2000/"" target=""_blank"">prelude2000</a><br>許可：<a href=""https://creativecommons.org/licenses/by-nd/2.0/"" target=""_blank"">CC BY-ND 2.0</a></div></div></div>"|"<!-- Kanji: 抽 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">抽</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">チュウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△ひ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ぬ<span class=""graycolor"">く</span></div></div>
    </div>
</div>
<!-- Kanji: 斗 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">斗</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ト</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ます</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひしゃく</div></div>
    </div>
</div>
<!--none found-->
"|1
j1k-0070|曽|"行為はとまれかくまれ、<ruby>肚<rt>はら</rt></ruby>の裏にて思える事だに徹頭徹尾道にかないて、<span class=""underline-kunyomi"">曽</span>て劣情を発せしことなし。"|"かつ<span class=""graycolor"">て</span>"|坪内逍遥|「小説神髄」|訓読み|"<span class=""boldtype"">曽て・嘗て</span><br>　今より前の一時期。以前。むかし。<br>（英）<span lang=""en-US"">once; formerly</span><br>"|"<!-- Kanji: 曽 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">曽</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ソウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ゾ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ソ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ゾウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かさ<span class=""graycolor"">なる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ま<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△かつ<span class=""graycolor"">て</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△すなわ<span class=""graycolor"">ち</span></div></div>
    </div>
</div>
"|1
